id,uri,valid
5444,Q526710,1
5446,Q380849,1
5447,Q108597,1
5450,Q18278206,1
5451,Q10389595,1
5452,Q371938,1
5453,Q7235460,1
5455,Q4045158,1
5456,Q310941,1
5458,Q3848053,1
5459,Q178792,1
5460,Q4946314,1
5461,Q2435869,1
5463,Q1753539,1
5464,Q3297084,1
5465,Q289804,1
5466,Q1396430,1
5467,Q3200944,1
5468,Q1543333,0
5468,Q917317,0
5469,Q6558184,1
5470,Q265179,1
5471,Q1789260,1
5472,Q1392102,1
5473,Q953993,1
5474,Q291431,1
5475,Q284805,1
5476,Q61113,1
5477,Q12663583,1
5478,Q3497309,1
5480,Q2629330,1
5481,Q1618844,1
5482,Q9166515,1
5484,Q6693115,1
5485,Q1272778,1
5486,Q331759,1
5487,Q293102,1
5490,Q11833802,1
5491,Q3242296,1
5493,Q3163376,1
5495,Q4775357,1
5496,Q3135634,1
5497,Q3532677,1
5499,Q11311590,1
5500,Q2718300,1
5501,Q16966850,1
5503,Q924993,1
5511,Q26924458,1
5513,Q2299682,1
5515,Q2696102,1
5519,Q7844106,1
5523,Q19386751,0
5523,Q60991220,0
5524,Q10401896,1
5525,Q2662952,1
5526,Q880581,1
5528,Q506099,1
5529,Q230451,1
5530,Q913194,1
5531,Q93984,1
5532,Q213495,1
5533,Q977999,1
5534,Q235310,1
5535,Q925947,1
5536,Q352098,1
5537,Q393406,1
5538,Q7821253,1
5539,Q1931736,1
5540,Q623220,1
5542,Q297835,1
5543,Q275170,1
5544,Q10260385,1
5546,Q460007,1
5547,Q1784022,1
5548,Q6377457,1
5549,Q221021,1
5550,Q667389,1
5553,Q329351,1
5554,Q3187212,1
5555,Q450288,1
5556,Q4762416,1
5557,Q5811530,1
5558,Q5429194,1
5559,Q249141,1
5560,Q3042072,1
5562,Q1156338,1
5564,Q51118,1
5567,Q307319,1
5568,Q354638,1
5569,Q1091401,1
5571,Q972792,1
5573,Q1322032,1
5575,Q489849,1
5576,Q4922592,1
5577,Q1317118,1
5578,Q2748899,1
5579,Q1562773,1
5581,Q381886,1
5582,Q11849501,1
5583,Q1632694,1
5584,Q6876404,1
5585,Q179898,1
5586,Q164537,1
5589,Q5939990,1
5590,Q264654,1
5591,Q16940116,1
5593,Q18707952,1
5597,Q6555873,0
5597,Q21045332,0
5599,Q62022987,1
5600,Q395013,1
5603,Q1638101,1
5606,Q526270,1
5607,Q1396511,1
5608,Q126500,1
5609,Q327315,1
5610,Q279162,1
5612,Q723499,1
5614,Q539713,1
5615,Q603971,1
5616,Q304229,1
5617,Q232468,1
5618,Q1749626,1
5619,Q2248723,1
5620,Q971332,1
5621,Q76978,1
5623,Q434907,1
5624,Q2704206,1
5627,Q712914,1
5628,Q1139160,1
5629,Q542367,1
5631,Q300618,1
5632,Q1752355,1
5633,Q3930011,1
5635,Q3990513,1
5636,Q1435083,1
5638,Q951170,1
5639,Q26206985,1
5641,Q10273208,1
5642,Q10288275,1
5644,Q1171273,1
5645,Q203062,1
5647,Q3297479,1
5649,Q139154,1
5650,Q3887657,1
5651,Q975911,1
5652,Q7718709,1
5653,Q3180108,1
5654,Q15439115,1
5656,Q4889539,1
5657,Q501408,1
5658,Q2290182,1
5659,Q314310,1
5660,Q192133,1
5661,Q5417702,1
5662,Q751819,1
5663,Q3605823,1
5664,Q6470006,1
5665,Q380289,1
5666,Q6603628,1
5667,Q1417704,1
5668,Q696050,1
5669,Q1572800,1
5670,Q4053604,1
5671,Q2058100,1
5672,Q740623,1
5673,Q708877,1
5674,Q96679,1
5675,Q58785,1
5676,Q89832,1
5677,Q69348,1
5678,Q1359723,1
5680,Q15935,1
5681,Q6451042,1
5682,Q571125,1
5683,Q712992,1
5684,Q5445276,1
5685,Q298209,1
5688,Q742626,1
5689,Q840197,1
5690,Q3491302,1
5691,Q1889141,1
5692,Q216700,1
5694,Q1544403,1
5695,Q202733,1
5696,Q1627650,1
5697,Q880200,1
5706,Q882566,1
5709,Q1115520,1
5710,Q635044,1
5712,Q1384334,1
5714,Q315085,1
5715,Q2046442,1
5717,Q1891349,1
5718,Q631595,1
5723,Q154454,1
5724,Q1469964,1
5726,Q810943,1
5728,Q9004566,1
5729,Q1182379,1
5731,Q4562,1
5732,Q952137,1
5733,Q463566,1
5734,Q472114,1
5735,Q2601259,1
5736,Q4736619,1
5737,Q6112615,1
5739,Q2748048,1
5740,Q397683,1
5741,Q74423,1
5742,Q2994940,1
5743,Q2270298,1
5745,Q465877,1
5746,Q36767,1
5748,Q2373654,1
5749,Q947984,1
5752,Q146027,1
5753,Q6290546,1
5754,Q253652,1
5755,Q12337181,1
5757,Q1517846,1
5758,Q4303210,1
5760,Q3949803,1
5762,Q301061,1
5766,Q16849478,1
5767,Q120533,1
5768,Q46087,1
5769,Q446854,1
5770,Q1334434,1
5772,Q2740228,1
5775,Q275939,1
5778,Q215497,1
5779,Q809046,1
5780,Q238263,1
5782,Q677883,1
5783,Q1968441,1
5784,Q1197707,1
5785,Q939329,1
5786,Q18828,1
5787,Q155879,1
5788,Q5170202,1
5789,Q214226,1
5790,Q239587,1
5791,Q4069109,1
5792,Q2415434,1
5796,Q7818196,1
5799,Q260266,1
5801,Q756634,0
5801,Q9161660,0
5801,Q10858980,0
5803,Q2037019,1
5804,Q7539932,1
5806,Q1701175,1
5807,Q466213,1
5809,Q2280243,1
5811,Q1386271,1
5812,Q225538,1
5813,Q6912782,1
5816,Q2760577,1
5817,Q2583052,0
5817,Q1641993,0
5818,Q1383552,1
5819,Q1700923,1
5820,Q1408267,1
5821,Q785828,1
5823,Q613022,1
5824,Q1383448,1
5825,Q6938810,1
5827,Q3537699,1
5828,Q387132,1
5829,Q313283,1
5832,Q7730589,1
5833,Q519273,1
5834,Q3833172,1
5836,Q425821,1
5838,Q192260,1
5839,Q2267861,1
5841,Q522849,1
5844,Q488260,1
5845,Q2277741,1
5846,Q6102127,1
5847,Q9250049,1
5848,Q199418,1
5849,Q455240,1
5850,Q441203,1
5851,Q286346,1
5854,Q3052161,1
5860,Q2015438,1
5861,Q7278848,1
5864,Q1385144,1
5866,Q1877654,1
5867,Q6980618,1
5871,Q132415,1
5876,Q2463731,1
5879,Q659238,1
5880,Q474495,1
5883,Q522680,1
5884,Q701532,1
5887,Q1931878,1
5890,Q665798,1
5891,Q3147130,1
5892,Q2121062,1
5893,Q704635,1
5895,Q1362570,1
5896,Q4676736,1
5897,Q631050,1
5898,Q4676736,1
5899,Q2264949,1
5900,Q885814,1
5902,Q1035095,1
5903,Q301984,1
5906,Q2499396,1
5907,Q4923112,1
5908,Q15053724,1
5910,Q7362391,1
5911,Q502291,1
5913,Q1755731,1
5914,Q3815263,1
5915,Q3187195,1
5917,Q7727251,1
5918,Q3986510,1
5919,Q1062448,1
5920,Q3522181,1
5921,Q4049424,1
5925,Q1140219,1
5926,Q1161598,1
5927,Q484723,1
5928,Q1562923,1
5929,Q28542351,1
5931,Q4779162,1
5932,Q2830336,1
5934,Q44058,1
5935,Q292061,1
5936,Q676223,1
5937,Q968605,1
5938,Q968605,1
5939,Q1374009,1
5940,Q6818729,1
5942,Q3643399,1
5945,Q69177419,0
5945,Q30611812,0
5947,Q48978,1
5948,Q292386,1
5949,Q3308998,1
5950,Q1047317,1
5952,Q434745,1
5953,Q1998080,1
5955,Q7243014,1
5957,Q7245622,1
5958,Q2626092,1
5959,Q6187764,1
5961,Q5913829,1
5966,Q603579,1
5968,Q3740776,1
5969,Q1260271,1
5970,Q2881044,1
5971,Q9261077,1
5972,Q926269,1
5973,Q2883785,1
5977,Q403971,1
5978,Q1508269,1
5979,Q106879439,1
5980,Q236954,1
5981,Q1986723,1
5982,Q384339,1
5983,Q737866,1
5984,Q575835,1
5985,Q467997,1
5987,Q7532746,1
5988,Q218992,1
5994,Q2846046,1
5995,Q229755,1
5996,Q16882042,1
5999,Q298255,1
6002,Q229800,1
6004,Q933315,1
6005,Q6098194,1
6006,Q2355351,1
6008,Q1539229,1
6009,Q1602455,1
6010,Q116447,1
6011,Q7003787,1
6012,Q2024036,1
6014,Q705142,1
6015,Q4657391,1
6016,Q968570,1
6021,Q10576708,1
6025,Q2624909,1
6027,Q1393437,1
6031,Q2086086,1
6032,Q656287,1
6035,Q6730886,1
6039,Q845062,1
6040,Q3331155,1
6041,Q12005833,1
6042,Q2963764,1
6043,Q737499,1
6045,Q3566783,1
6046,Q462347,1
6047,Q2735379,1
6048,Q181341,1
6049,Q3035894,1
6050,Q2404213,1
6051,Q1161567,1
6052,Q1273595,1
6053,Q1154202,1
6054,Q1510400,1
6056,Q356792,1
6057,Q218132,1
6059,Q62961,1
6063,Q920966,1
6064,Q153996,1
6065,Q225422,1
6069,Q429005,1
6070,Q496287,1
6071,Q657139,1
6072,Q2007117,1
6073,Q1939021,1
6074,Q7122254,1
6077,Q2484073,1
6081,Q2107033,1
6083,Q6389274,1
6085,Q99703370,1
6086,Q326267,1
6087,Q464619,1
6089,Q7436046,1
6091,Q2484073,1
6096,Q2069918,1
6099,Q3095041,1
6112,Q377840,1
6114,Q5297484,1
6115,Q2001404,1
6116,Q5205300,1
6119,Q145514,1
6120,Q1024216,1
6121,Q10368968,1
6123,Q2034269,1
6124,Q314877,1
6126,Q1412298,1
6127,Q1254975,1
6128,Q263183,1
6129,Q1420244,1
6130,Q750954,1
6131,Q16847644,1
6133,Q613497,1
6134,Q1393057,1
6135,Q7743064,1
6137,Q200131,1
6138,Q2017850,1
6139,Q1811212,1
6140,Q105460,1
6144,Q3268923,1
6146,Q1467927,1
6148,Q42775,1
6150,Q153616,1
6151,Q912800,1
6153,Q705382,1
6154,Q4568516,1
6155,Q8024819,1
6156,Q4884518,1
6158,Q729390,1
6159,Q3051796,1
6160,Q4043193,1
6161,Q189534,1
6163,Q505747,1
6165,Q630808,1
6166,Q568238,1
6167,Q4964644,1
6169,Q1773276,1
6170,Q7101536,1
6172,Q394142,1
6173,Q7729323,1
6174,Q52914608,1
6176,Q1634392,1
6177,Q76913,1
6178,Q5097282,1
6179,Q1129668,1
6180,Q325365,1
6181,Q192609,1
6182,Q786623,1
6183,Q1500510,1
6185,Q1995517,1
6186,Q2473972,1
6187,Q286410,1
6188,Q1775665,1
6189,Q3111737,1
6190,Q1444372,1
6191,Q688845,1
6192,Q434242,1
6193,Q869604,1
6194,Q1810769,1
6195,Q600311,1
6196,Q730951,1
6197,Q592398,1
6198,Q445911,1
6200,Q163783,1
6201,Q761385,1
6202,Q1469861,1
6203,Q3704940,1
6204,Q204781,1
6205,Q2410325,1
6206,Q24828,1
6207,Q2020790,1
6208,Q1552809,1
6209,Q2604348,1
6210,Q3107646,1
6211,Q7746896,1
6212,Q3410949,1
6213,Q568953,1
6214,Q458978,1
6215,Q284905,1
6216,Q5569935,1
6217,Q2063262,1
6218,Q2483510,1
6219,Q7397425,1
6220,Q16208359,1
6221,Q6181696,1
6222,Q3120530,1
6223,Q1849852,1
6224,Q435968,1
6225,Q938766,1
6227,Q895841,1
6228,Q3876794,1
6229,Q1464866,1
6230,Q2338303,1
6231,Q499248,1
6232,Q507914,1
6233,Q2798446,1
6235,Q221536,1
6238,Q4978581,1
6241,Q57774,1
6246,Q1631218,1
6247,Q646511,1
6249,Q744242,1
6250,Q1575927,1
6251,Q3624043,1
6252,Q1345338,1
6253,Q10314290,1
6254,Q1142207,1
6257,Q298255,1
6258,Q247696,1
6259,Q647606,1
6261,Q436150,1
6262,Q1129579,1
6264,Q687760,1
6266,Q884499,0
6266,Q4926977,0
6268,Q324798,1
6271,Q661342,1
6273,Q1138767,1
6275,Q1976152,1
6276,Q16873076,1
6277,Q7451301,1
6278,Q5939964,1
6279,Q5658885,1
6280,Q11696010,1
6281,Q1120684,1
6282,Q849822,1
6284,Q771259,1
6286,Q591753,1
6287,Q229628,1
6288,Q359303,1
6289,Q944379,1
6290,Q1450679,1
6291,Q295153,1
6292,Q150916,1
6293,Q1676074,1
6294,Q1753105,1
6295,Q1455399,1
6296,Q2624757,1
6297,Q726295,1
6298,Q1543137,1
6299,Q2055074,1
6301,Q1378707,1
6302,Q435968,1
6303,Q7601858,1
6305,Q550900,1
6307,Q1483286,1
6308,Q356109,1
6311,Q913427,1
6312,Q1068634,1
6313,Q102385,1
6317,Q782889,1
6318,Q5004836,1
6319,Q1442690,1
6320,Q5220070,1
6321,Q1856396,1
6322,Q3520946,1
6323,Q2597302,1
6324,Q229781,1
6325,Q42023,1
6326,Q2276196,1
6327,Q936288,1
6328,Q1156378,1
6329,Q3352570,1
6330,Q6103762,1
6331,Q1431814,1
6332,Q707990,1
6333,Q844579,1
6334,Q7560624,1
6335,Q1275039,1
6337,Q449083,1
6338,Q11304050,1
6339,Q1851859,1
6340,Q1811622,1
6341,Q34269,1
6342,Q16033741,1
6343,Q2709928,1
6344,Q5323369,1
6345,Q1535105,1
6346,Q313080,1
6347,Q1771602,1
6348,Q2051253,1
6349,Q3362004,1
6350,Q300853,1
6351,Q457272,1
6352,Q12321848,1
6353,Q943173,1
6354,Q12312125,1
6355,Q2631845,1
6357,Q4974280,1
6358,Q12331472,1
6359,Q12318410,1
6360,Q1689719,1
6361,Q11827069,1
6362,Q156872,1
6363,Q1344949,1
6364,Q21817049,1
6365,Q6732492,1
6367,Q587687,1
6368,Q447558,1
6369,Q3989489,0
6369,Q9087127,0
6370,Q2744497,1
6372,Q533128,1
6374,Q235095,1
6375,Q542267,1
6376,Q155079,1
6377,Q16741364,1
6378,Q974238,1
6379,Q6406827,1
6380,Q12310959,1
6382,Q1105438,1
6383,Q16223686,1
6384,Q705458,1
6385,Q267265,1
6386,Q357645,1
6387,Q958708,1
6389,Q467423,1
6390,Q621437,1
6391,Q1423098,1
6392,Q4394759,1
6394,Q3117657,1
6395,Q1107765,1
6396,Q861987,1
6397,Q314623,1
6399,Q1689312,1
6400,Q1192255,1
6402,Q3031845,1
6403,Q261341,1
6404,Q721460,1
6405,Q11230596,1
6407,Q778539,1
6409,Q4921318,1
6410,Q4951034,1
6414,Q733733,1
6416,Q27787400,1
6417,Q3315860,1
6421,Q2576798,1
6422,Q1908294,1
6424,Q1064312,1
6428,Q705715,1
6429,Q193600,1
6430,Q211566,1
6432,Q4043707,1
6443,Q712487,1
6448,Q885177,1
6450,Q7728864,1
6452,Q1381972,1
6453,Q1138018,1
6454,Q264610,1
6456,Q9031191,1
6458,Q530886,1
6459,Q23543,1
6460,Q1542906,1
6461,Q1259317,1
6462,Q1006939,1
6463,Q3544284,1
6464,Q266906,1
6466,Q1028284,1
6467,Q2609373,1
6468,Q208767,1
6472,Q939829,1
6476,Q10384829,1
6480,Q355512,1
6483,Q17379763,1
6484,Q7840433,1
6486,Q9765767,1
6487,Q560788,1
6489,Q1263054,1
6490,Q12646019,1
6491,Q1362482,1
6493,Q1812812,1
6494,Q13081399,1
6495,Q923253,1
6500,Q309913,1
6501,Q1772432,1
6503,Q1362514,1
6504,Q946170,1
6505,Q773703,1
6508,Q533367,1
6509,Q4249819,1
6511,Q782400,1
6516,Q1060648,1
6521,Q1411892,1
6522,Q356762,1
6523,Q533723,1
6524,Q6874546,1
6526,Q783578,1
6527,Q1411892,1
6528,Q34918,1
6529,Q3298047,1
6531,Q30509,1
6532,Q270055,1
6535,Q5290330,1
6536,Q1227089,1
6537,Q908458,1
6538,Q10339835,1
6539,Q981129,1
6540,Q76364,1
6541,Q192474,1
6542,Q537424,1
6543,Q1935572,0
6543,Q51007114,0
6544,Q2720470,1
6545,Q2117615,1
6546,Q1216293,1
6547,Q804352,1
6548,Q834169,1
6551,Q902700,1
6552,Q13561749,1
6553,Q5223572,1
6554,Q2298766,1
6556,Q166006,1
6557,Q4053681,1
6558,Q376035,1
6559,Q4033175,1
6560,Q367114,1
6562,Q1325948,1
6564,Q1137304,1
6566,Q443292,1
6568,Q444910,1
6569,Q11184833,1
6570,Q1753688,1
6571,Q363019,1
6572,Q361888,1
6573,Q2273116,1
6574,Q1185594,1
6575,Q507959,1
6576,Q916688,1
6577,Q4272332,1
6579,Q813023,1
6580,Q438874,1
6581,Q1933793,1
6582,Q694768,1
6583,Q2658111,1
6585,Q1261885,1
6586,Q312674,1
6587,Q4049186,1
6588,Q530522,1
6591,Q61827213,1
6592,Q82890983,1
6593,Q30707983,1
6594,Q7763017,1
6595,Q2735603,1
6600,Q506127,1
6601,Q4801246,1
6602,Q1251843,1
6603,Q7717871,1
6604,Q6637101,1
6608,Q6945419,1
6609,Q7769479,1
6610,Q16839676,1
6611,Q340019,1
6614,Q73521,1
6615,Q4033962,1
6617,Q7573720,1
6618,Q154543,1
6619,Q313146,1
6620,Q311244,1
6621,Q189078,1
6622,Q301515,1
6623,Q374323,1
6626,Q223769,1
6627,Q587852,1
6629,Q3180433,1
6630,Q1143920,1
6631,Q349420,1
6632,Q314597,1
6633,Q1027165,1
6634,Q818504,1
6636,Q706324,1
6637,Q225855,1
6638,Q281078,1
6640,Q121655,1
6641,Q469068,1
6642,Q727090,1
6644,Q4039264,1
6645,Q175900,1
6648,Q1687230,1
6649,Q1729658,1
6651,Q885085,1
6652,Q668236,1
6653,Q4655798,1
6654,Q874358,1
6655,Q1813854,1
6656,Q6010844,1
6658,Q1824505,1
6659,Q3629037,1
6660,Q253718,1
6661,Q2883082,1
6662,Q18630722,1
6663,Q6958138,1
6664,Q303868,1
6665,Q3705766,1
6666,Q1146899,1
6667,Q1434780,1
6668,Q26269484,1
6671,Q1971254,1
6672,Q1166323,1
6674,Q1687230,1
6675,Q57776405,1
6676,Q3119760,1
6677,Q451278,1
6678,Q1442656,1
6679,Q712004,1
6680,Q2005373,1
6681,Q8272754,1
6683,Q2390439,1
6685,Q651146,1
6687,Q3092145,1
6688,Q6788437,1
6690,Q456319,1
6691,Q317169,1
6693,Q3924,1
6694,Q784260,1
6695,Q1851264,1
6696,Q10324868,1
6697,Q201204,1
6698,Q229550,1
6699,Q434682,1
6700,Q2497276,1
6701,Q5186367,1
6702,Q180710,1
6703,Q55162198,1
6704,Q127423,1
6705,Q4783342,1
6706,Q5049351,1
6707,Q96964122,1
6708,Q156298,1
6709,Q312801,1
6710,Q181683,1
6711,Q523517,1
6712,Q10263048,1
6713,Q968857,1
6714,Q233959,1
6715,Q10271219,1
6717,Q3638294,1
6718,Q10278947,1
6719,Q19008584,1
6721,Q465927,1
6722,Q407814,1
6724,Q188980,1
6726,Q597936,1
6728,Q1277864,1
6729,Q929587,1
6730,Q319277,1
6732,Q858738,1
6733,Q1886269,0
6733,Q12740461,0
6733,Q30598017,0
6734,Q2416782,1
6735,Q1144085,1
6736,Q398101,1
6737,Q49871,1
6738,Q16731594,1
6740,Q366679,1
6741,Q7720098,1
6742,Q705204,1
6743,Q794148,1
6744,Q11704493,1
6745,Q5309072,1
6746,Q2876582,1
6747,Q5427120,1
6748,Q433073,1
6751,Q2615766,1
6752,Q864580,1
6756,Q471252,1
6757,Q1051764,1
6758,Q7596730,1
6759,Q776864,1
6760,Q2422370,1
6761,Q1545161,1
6762,Q3129780,1
6764,Q728029,1
6765,Q3520539,1
6766,Q5381443,1
6768,Q1129881,1
6769,Q876802,1
6770,Q7714889,1
6771,Q4809531,1
6772,Q1335631,1
6773,Q1299211,1
6774,Q5338380,1
6776,Q2910458,1
6777,Q185165,1
6778,Q312883,1
6779,Q4236323,1
6780,Q438314,1
6781,Q440668,1
6782,Q1955143,1
6783,Q22667032,1
6784,Q591279,1
6785,Q951410,1
6786,Q2708494,1
6787,Q2414522,1
6788,Q7431903,1
6789,Q7756246,1
6790,Q6224465,1
6791,Q7182055,1
6794,Q1491799,1
6795,Q465063,1
6797,Q951475,1
6798,Q159419,1
6799,Q11859867,1
6800,Q11892738,1
6801,Q1682408,1
6803,Q2118009,1
6804,Q3134348,1
6805,Q2139974,1
6806,Q18689794,1
6807,Q1538160,1
6808,Q1028007,1
6809,Q737199,1
6811,Q219844,1
6812,Q676698,1
6813,Q1658759,1
6814,Q8073724,1
6815,Q3267402,1
6816,Q549768,1
6817,Q137038,1
6818,Q589580,1
6819,Q833370,1
6820,Q7896834,1
6821,Q10662013,1
6822,Q1588881,1
6823,Q1993229,1
6824,Q1472033,1
6827,Q524387,1
6828,Q7735404,1
6830,Q543390,1
6831,Q2306490,1
6832,Q5102059,1
6833,Q4372,1
6835,Q1761282,1
6836,Q1754107,1
6837,Q784418,1
6838,Q580065,1
6840,Q5318749,1
6846,Q7367265,1
6847,Q1089331,1
6849,Q2660093,1
6850,Q1525795,1
6852,Q1677725,1
6853,Q1383565,1
6854,Q633219,1
6855,Q3136643,1
6856,Q297548,1
6857,Q297453,1
6859,Q609849,1
6860,Q311072,1
6861,Q443892,1
6862,Q230041,1
6865,Q195333,1
6866,Q201811,1
6867,Q1825905,1
6868,Q337364,1
6869,Q2749084,1
6870,Q1227110,1
6872,Q3027332,1
6874,Q3063195,1
6875,Q688952,1
6876,Q472764,1
6878,Q3085728,1
6879,Q7876480,1
6880,Q6543360,1
6881,Q16953026,1
6883,Q1691644,1
6884,Q1533399,1
6885,Q1971181,1
6886,Q728494,1
6887,Q300300,1
6888,Q1052019,1
6889,Q733841,1
6890,Q11956611,1
6891,Q7299941,1
6892,Q2300842,1
6893,Q129747,1
6894,Q711923,1
6895,Q516716,1
6896,Q1153158,1
6897,Q691076,1
6898,Q780179,1
6899,Q1676382,1
6900,Q704757,1
6901,Q316588,1
6902,Q744772,1
6903,Q448638,1
6904,Q5098523,1
6905,Q536526,1
6906,Q1514532,1
6910,Q2409957,1
6911,Q1690790,1
6913,Q840732,1
6915,Q1609632,1
6916,Q155141,1
6917,Q559937,1
6918,Q12339144,1
6919,Q1706798,1
6920,Q740692,1
6921,Q1437260,1
6922,Q1764830,1
6923,Q300307,1
6924,Q1639089,1
6925,Q514349,1
6928,Q6438006,1
6930,Q1280198,1
6931,Q357168,1
6933,Q885319,1
6939,Q504636,1
6940,Q470662,1
6944,Q468692,1
6946,Q3195566,1
6949,Q678283,1
6950,Q44301,1
6951,Q6096956,1
6953,Q4764716,1
6955,Q6040774,1
6956,Q12811118,1
6957,Q193397,1
6958,Q455723,1
6959,Q185147,1
6961,Q966731,1
6963,Q5643325,1
6974,Q9179347,1
6975,Q896018,1
6977,Q1947762,0
6977,Q6912027,0
6979,Q639510,1
6983,Q689234,1
6987,Q66643111,1
6988,Q5459506,1
6989,Q5376650,1
6990,Q1976619,1
6994,Q6039395,0
6994,Q99616290,0
6995,Q2985776,1
6996,Q2672625,1
6997,Q1422960,1
7003,Q768021,1
7007,Q695385,1
7011,Q4926536,1
7012,Q2820124,1
7015,Q4728979,1
7016,Q3632719,1
7017,Q4039790,1
7021,Q142924,1
7022,Q356376,1
7023,Q534454,1
7024,Q107067,1
7025,Q513771,1
7026,Q2625883,1
7028,Q3351160,1
7029,Q4811904,0
7029,Q11189669,0
7030,Q7506354,1
7032,Q7221807,1
7038,Q3502442,1
7039,Q858688,1
7040,Q1686267,1
7041,Q1165609,1
7042,Q1659742,1
7043,Q1138029,1
7044,Q586933,1
7045,Q2373794,1
7046,Q950826,1
7047,Q1402704,1
7048,Q165467,1
7049,Q1550617,1
7051,Q947339,1
7052,Q175514,1
7053,Q594944,1
7054,Q533478,1
7055,Q763392,1
7056,Q188969,1
7057,Q1810029,1
7058,Q243059,1
7059,Q536963,1
7060,Q607285,1
7061,Q619803,1
7064,Q1145957,1
7068,Q237820,1
7069,Q1759222,1
7070,Q142904,1
7071,Q1445090,1
7073,Q4575089,1
7074,Q920131,1
7075,Q541241,1
7076,Q1130624,1
7078,Q191973,1
7079,Q523627,1
7080,Q487586,1
7081,Q938176,1
7082,Q6807996,1
7083,Q2131348,1
7086,Q10298207,1
7088,Q380821,1
7093,Q4884475,1
7094,Q10305134,1
7096,Q6833114,1
7097,Q926526,1
7098,Q2661458,1
7099,Q457197,1
7100,Q158304,1
7101,Q212481,1
7102,Q241263,1
7103,Q603330,1
7104,Q1994670,1
7107,Q2224607,1
7108,Q969569,1
7109,Q235200,1
7110,Q11324667,1
7112,Q1392576,1
7113,Q457849,1
7114,Q1035310,1
7115,Q201039,1
7116,Q377524,1
7117,Q363490,1
7118,Q534083,1
7123,Q2274,1
7125,Q7523834,1
7127,Q819016,1
7129,Q259754,1
7130,Q272943,1
7131,Q456198,1
7133,Q325111,1
7136,Q455443,1
7137,Q464138,1
7138,Q3633870,1
7140,Q229144,1
7142,Q325111,1
7143,Q1536853,1
7144,Q1030927,1
7145,Q931909,1
7146,Q631948,1
7147,Q684097,1
7148,Q111074,1
7151,Q1858034,1
7152,Q319996,1
7153,Q1138174,1
7154,Q931909,1
7155,Q2094256,1
7156,Q235077,1
7157,Q274562,1
7163,Q11240076,1
7174,Q624991,1
7177,Q68061,1
7178,Q1141817,1
7179,Q1303523,1
7180,Q493700,1
7181,Q5658520,1
7182,Q1258514,1
7183,Q948216,1
7184,Q5580162,1
7186,Q2146848,1
7187,Q1123510,1
7188,Q1567618,1
7189,Q7720280,1
7190,Q578954,1
7191,Q1853395,1
7193,Q60194,1
7194,Q623038,1
7197,Q1716,1
7198,Q332821,1
7199,Q1423996,1
7200,Q1397824,1
7201,Q3257560,1
7202,Q3123770,1
7203,Q1752957,0
7203,Q51077652,0
7204,Q1922274,1
7205,Q1339711,1
7206,Q449,1
7207,Q2889382,1
7208,Q7833,1
7210,Q28493291,1
7211,Q270284,1
7212,Q2382329,1
7213,Q3163098,1
7214,Q612672,1
7215,Q737578,1
7216,Q2413291,1
7217,Q2633657,1
7218,Q2097963,1
7219,Q1431385,1
7220,Q3235967,1
7221,Q320146,1
7223,Q3027202,1
7224,Q3266912,1
7225,Q3530844,1
7227,Q380045,1
7228,Q888912,1
7229,Q3546897,1
7230,Q661185,1
7231,Q1363146,1
7232,Q44709,1
7233,Q53453,1
7234,Q3232929,1
7235,Q453074,1
7236,Q2272857,1
7237,Q350588,1
7238,Q1026714,1
7239,Q1161663,1
7240,Q3289496,1
7241,Q951025,1
7242,Q51010,1
7243,Q35912,1
7245,Q275185,1
7247,Q229056,1
7248,Q190076,1
7249,Q10346519,1
7250,Q483907,1
7251,Q1883955,1
7252,Q10281167,1
7253,Q3077714,1
7256,Q56605693,1
7259,Q378858,1
7260,Q917861,1
7261,Q3143076,1
7262,Q1264884,1
7263,Q1141894,1
7264,Q433060,1
7266,Q26933,1
7268,Q428406,1
7269,Q3948661,1
7272,Q533060,1
7273,Q522592,1
7274,Q816541,1
7275,Q52583,1
7276,Q259572,1
7277,Q448960,1
7278,Q6537563,1
7279,Q272225,1
7280,Q3530180,1
7281,Q5389190,1
7283,Q1640006,1
7284,Q6388926,1
7285,Q6112575,1
7286,Q264774,1
7287,Q276139,1
7288,Q5389188,1
7289,Q4960165,1
7290,Q241989,1
7291,Q3051132,1
7292,Q450618,1
7293,Q1176966,1
7297,Q958543,1
7298,Q20713,1
7300,Q20713,1
7301,Q717255,1
7304,Q20715,1
7305,Q958543,1
7306,Q272031,1
7308,Q20715,1
7312,Q3577064,1
7313,Q18280742,1
7315,Q460424,1
7316,Q587395,1
7318,Q938977,1
7319,Q451028,1
7320,Q675534,1
7321,Q1352927,1
7322,Q9759910,1
7323,Q368509,1
7324,Q1141426,1
7325,Q1060797,1
7326,Q552341,1
7327,Q7718328,1
7328,Q10374715,1
7329,Q1064319,1
7331,Q899341,1
7332,Q2410892,1
7333,Q623292,1
7334,Q10359103,1
7336,Q4852173,1
7337,Q1464544,1
7338,Q742860,1
7339,Q99222784,1
7340,Q294907,1
7341,Q316309,1
7342,Q1757556,1
7343,Q1444339,1
7344,Q896071,1
7345,Q1141280,1
7346,Q2412078,1
7347,Q594199,1
7348,Q36268,1
7349,Q262446,1
7350,Q9387641,1
7351,Q1342363,1
7352,Q285444,1
7353,Q3049350,1
7354,Q566663,1
7355,Q1302942,1
7356,Q6549903,1
7357,Q2098530,1
